street_number,street_name,street_suffix,unit_number,city,state,postal_code,listing_id,lat,lng
72,California,St,38,,AZ,85012,557716,33.50622859651358,-111.94869561818125
904,2nd,,,,AZ,85014,236566,33.47872584875891,-112.30467671539967
543,5th,,,Gilbert,AZ,85023,9934,33.432667116904526,-112.02546436914575
191,Texas,,,,AZ,85021,35617,33.66972446131511,-111.96727470585908
118,4th,,,,AZ,85010,788372,33.40789587982597,-111.88606990100936
799,Indiana,,26,,AZ,85023,811008,33.472937262946914,-111.97584088693982
311,Indiana,,,,AZ,85007,250976,33.62880973453423,-112.04029776771432
975,Walnut,,,,AZ,85008,693614,33.54083464509602,-112.15695102470625
618,8th,Rd,,,AZ,85019,197915,33.519635755270436,-112.09870576771996
429,9th,,,,AZ,85007,508758,33.64456098121964,-112.28478733334588
215,Euclid,Pl,,,AZ,85009,813077,33.4527280889038,-111.8751417062258
606,Texas,,,Chandler,AZ,85016,201279,33.433407302198475,-112.02780577120195
199,Turk,,,,AZ,85008,874207,33.480388433031756,-112.30943401563982
956,Sutter,,,,AZ,85010,603134,33.40966560120061,-112.13766216826387
657,Turk,Blvd,,,AZ,85012,772847,33.65448112132373,-112.05289880545601
931,2nd,,,,AZ,85022,58752,33.66160708564542,-111.97098895805787
208,California,,,,AZ,85018,238799,33.60541447965769,-112.29003928101795
474,7th,,,,AZ,85020,366721,33.43083177389274,-112.31867342958489
604,Geary,,,,AZ,85008,672880,33.42702574499033,-112.03040731525928
127,Turk,Wl,,,AZ,85018,207703,33.499447747943094,-112.30739959721495
585,Texas,Blvd,,,AZ,85023,10716,33.66112531460813,-112.26673238737867
503,Bush,,,,AZ,85013,827267,33.510181901876756,-111.92823649125226
799,Franklin,,,Gilbert,AZ,85008,959290,33.40170754075833,-112.16107330587471
572,California,,,,AZ,85019,217556,33.541460184995515,-111.96523283127239
555,9th,,,,AZ,85014,261580,33.67859873057186,-112.06615665711901
88,Mission,Wl,,,AZ,85018,234465,33.674050377490005,-112.27080274573593
65,Euclid,,,,AZ,85016,105399,33.508313644011054,-112.28808600587918
838,Turk,,12,,AZ,85016,351918,33.59637304153858,-112.01210346730858
262,Blake,,,,AZ,85010,324889,33.58884645904127,-112.25041605676873
395,Walnut,Trl,,,AZ,85011,681471,33.51823148360791,-112.10499388125945
481,8th,,,,AZ,85018,836920,33.59450216092627,-112.16143705379675
620,8th,,39,,AZ,85019,283858,33.41106183337746,-112.02771320279807
757,Page,,,,AZ,85014,430014,33.479168747085,-111.90521301886415
113,Page,Pl,,,AZ,85018,775007,33.53941485891569,-112.05120389117572
895,Euclid,,,,AZ,85010,572822,33.422230967228835,-111.96240360927601
325,Wall,St,,,AZ,85019,900145,33.587996031830684,-112.3032364585248
667,Page,Rd,,,AZ,85009,382953,33.39898852768322,-111.89251317553268
454,Wall,,,,AZ,85009,334151,33.581183980647374,-112.20275427222784
755,Wall,,,,AZ,85014,259200,33.55534873159782,-112.05071316084035
191,Mission,Pl,,,AZ,85021,320615,33.6137645256328,-111.99333968226574
252,9th,,,,AZ,85021,708791,33.6473766048592,-112.2911703875636
309,Bush,Way,,,AZ,85018,423944,33.46669152069626,-112.09834777402115
348,1st,,,,AZ,85014,918664,33.46902986915354,-111.88124684078716
585,Texas,,,,AZ,85023,130562,33.661554935254635,-112.26654214273883
764,8th,,,,AZ,85007,540109,33.40154362689137,-112.0982919627013
627,Page,Wl,,,AZ,85012,574022,33.452336719113426,-111.97313188441008
372,Texas,,,,AZ,85010,82636,33.5947672024096,-112.34192661844892
421,Euclid,,39,,AZ,85023,51487,33.4334097099674,-112.10128646638867
907,Pine,,,,AZ,85018,971654,33.65589195691623,-112.06889948765604
429,9th,,,,AZ,85007,171096,33.64458042540634,-112.28493130700772
793,5th,,,,AZ,85013,779235,33.48032941933263,-111.98317012145954
907,Pine,,,,AZ,85018,381759,33.65581157045162,-112.06866569254277
640,Texas,,,,AZ,85009,291481,33.54655955355909,-112.04149465611187
866,Franklin,,,,AZ,85009,830572,33.53456365030305,-112.0024706441871
833,Turk,,,,AZ,85013,353131,33.531543257036205,-112.0959411369039
472,Wall,Ave,,,AZ,85012,636135,33.51807787906995,-112.04282567475379
5,Indiana,,8,,AZ,85012,748318,33.49140815047273,-112.29257556545696
151,Mission,,,,AZ,85007,252314,33.640933907661264,-112.05255343585227
621,Franklin,Dr,,,AZ,85011,477758,33.424657178374325,-112.33175046011812
213,Turk,Wl,,,AZ,85020,812891,33.57528372310238,-112.01251057918624
165,Post,,4,,AZ,85009,546523,33.53963051855278,-112.29733261722303
580,5th,,,,AZ,85018,9872,33.675098702246366,-112.28709633812663
865,Blake,,,,AZ,85019,989832,33.4071600171976,-112.2983979491549
842,6th,,,,AZ,85021,181033,33.56844367601262,-112.06940421858971
624,9th,,,,AZ,85023,44830,33.48776023404485,-112.07951013402597
37,Post,,,,AZ,85019,560944,33.49030273698301,-112.27725572479419
701,8th,,,,AZ,85018,393327,33.650992966667104,-111.95901072600117
512,Sutter,Dr,,,AZ,85021,740705,33.58004970511633,-112.28973521813711
529,7th,Dr,,,AZ,85019,359603,33.593599078099444,-112.30208642252653
348,2nd,,,,AZ,85011,45367,33.44985600639608,-111.8886973044103
868,Indiana,,,,AZ,85013,146083,33.578673104676405,-112.34268883095916
682,Page,Cir,,,AZ,85011,879912,33.47209408262674,-112.09172067142289
615,Turk,,,,AZ,85016,731254,33.59288552439622,-111.96202149049029
355,Indiana,,,,AZ,85013,747427,33.51467048576545,-112.30170828525405
269,Sutter,,,,AZ,85018,687095,33.424199387091534,-111.98309336130495
724,8th,,,,AZ,85015,721942,33.43354967619723,-112.14193422566574
933,2nd,,,,AZ,85013,471146,33.41781099922747,-112.27289987883933
356,Texas,,,,AZ,85017,660374,33.55101843442134,-112.21305149842316
553,Bush,,,,AZ,85012,482706,33.61843596772202,-112.14637400920425
462,Wall,Way,,,AZ,85010,479418,33.472037356559944,-112.29207080447337
756,5th,,,,AZ,85018,994136,33.57607619686888,-112.03207716713894
205,Turk,,,,AZ,85022,195895,33.42656112324321,-112.26930218448626
953,Franklin,,,,AZ,85010,933443,33.64446799014225,-112.16229483308618
50,Post,,,,AZ,85017,786612,33.4740644820283,-112.3366269777518
109,1st,,,,AZ,85019,419201,33.665098616358186,-111.9103803530652
34,1st,Cir,,,AZ,85012,555757,33.52356076612956,-112.0590478265522
43,Turk,,,,AZ,85023,197702,33.58188713352827,-111.97183340255022
13,Blake,,,,AZ,85013,663297,33.61922137832674,-112.09152084452468
650,4th,,,,AZ,85019,549365,33.4384020277935,-112.22665485570027
445,Franklin,,,,AZ,85009,296996,33.41823784234998,-112.24552729201791
39,Blake,,,,AZ,85022,387066,33.66826547637769,-112.01716437152245
923,4th,,,,AZ,85022,309882,33.52624960555736,-111.94968839016596
72,8th,Dr,,,AZ,85020,778155,33.463821872391776,-112.05628447703921
550,Wall,,,,AZ,85017,209208,33.521258463692085,-112.12817033028367
378,Sutter,,,,AZ,85010,33397,33.62701968179193,-112.03513886648787
572,Bush,,,,AZ,85014,681753,33.49870058288907,-112.18069906884426
85,Sutter,St,16,,AZ,85013,90766,33.53726700973121,-112.26123704408923
2,Euclid,,,,AZ,85020,190987,33.53945324567652,-112.26666463834601
52,Mission,,,,AZ,85012,754016,33.54860559885643,-112.00147403581231
755,Wall,,,,AZ,85014,696435,33.5554228563794,-112.05111852648476
36,Franklin,,,,AZ,85009,542154,33.64524843700108,-112.14604755022928
970,Turk,,,,AZ,85014,159757,33.42263876262033,-112.23381211354607
482,4th,Blvd,,,AZ,85017,45573,33.66128819895328,-112.3173808452252
938,1st,,,,AZ,85010,804133,33.65221535864733,-112.01486105279423
173,Geary,St,,,AZ,85016,925138,33.66914982007854,-111.99991500979093
150,Texas,,,,AZ,85016,178565,33.450257262445234,-111.89068071377268
893,9th,,,Tempe,AZ,85007,661027,33.411601992690535,-112.0435477182104
391,Sutter,,,,AZ,85021,528827,33.5455401012459,-112.28035774918189
672,Wall,St,,,AZ,85021,181207,33.52963884125874,-112.28631657974705
606,Texas,,,,AZ,85016,553377,33.43349543770285,-112.02729036011056
628,Page,Blvd,,,AZ,85021,541246,33.518283834556655,-112.00554556397093
642,Franklin,,,,AZ,85012,379693,33.55575176814329,-112.13148726151137
893,9th,Blvd,,,AZ,85007,291661,33.41200601212962,-112.0437215570464
644,Turk,,,,AZ,85011,776701,33.6037751119282,-112.22638878532725
163,5th,,,,AZ,85018,932078,33.45847334154804,-112.33168917916397
856,Wall,,,Phoenix,AZ,85021,477001,33.583748554840184,-111.87229653930403
202,Bush,,,,AZ,85017,347591,33.63837813932217,-112.1486247445629
211,Euclid,St,,,AZ,85009,230741,33.53821525387283,-111.9515401254919
872,9th,,,,AZ,85020,417723,33.57218104606385,-112.25536977245798
396,4th,,,,AZ,85017,578890,33.60266973542537,-111.95795245428519
750,Franklin,Cir,,,AZ,85014,905608,33.49216248651126,-112.25220945309029
996,2nd,,27,,AZ,85012,974872,33.60574159458039,-112.22595686621221
700,9th,Dr,,,AZ,85023,532164,33.638352413283165,-112.1479016245197
963,Franklin,,,,AZ,85009,315377,33.62109693462891,-112.29034909786938
412,Franklin,,,,AZ,85023,425359,33.449114552574024,-111.91262938505285
309,Bush,,,,AZ,85018,177931,33.46668742874441,-112.09830290439946
86,California,,,,AZ,85009,807324,33.517247747200614,-112.14269788384591
8,Wall,,,,AZ,85010,768617,33.44311353301433,-111.96358374419418
221,9th,,4,,AZ,85022,112383,33.59198910204785,-112.25314716189092
131,7th,,,,AZ,85008,53860,33.63194380006945,-112.17830812033347
250,2nd,,,,AZ,85016,80462,33.65769345335982,-112.00968192246074
531,Texas,,,,AZ,85016,401067,33.5676701011938,-112.02700392300166
43,Turk,Trl,,,AZ,85023,559899,33.582175733312006,-111.97183450866486
994,Walnut,,,,AZ,85013,835880,33.67898588054578,-111.87066833414563
429,7th,,,,AZ,85011,627193,33.447485591533805,-112.11842497413397
701,8th,,,,AZ,85018,386079,33.650574477466684,-111.95846674013283
563,Franklin,Pl,35,,AZ,85014,437514,33.43535088691925,-111.93169220704561
716,2nd,,,,AZ,85015,95702,33.61736696917857,-111.9378795696504
223,Franklin,,,,AZ,85022,532618,33.409354148966884,-111.8810382258166
374,Geary,Trl,,,AZ,85012,151111,33.55736745208208,-112.14165677130482
458,Post,,,,AZ,85016,447293,33.42190058133828,-112.13801726709715
118,4th,,,,AZ,85010,538495,33.40797101830832,-111.88615313318948
866,Geary,,,,AZ,85014,322958,33.60866933932918,-112.00165713866521
428,6th,,,,AZ,85015,834120,33.46571591071546,-111.95224082810815
524,Texas,,,,AZ,85020,220280,33.63544364312973,-112.23513261676638
969,Wall,,,,AZ,85017,9529,33.49187447685359,-112.16717554957388
963,Euclid,Rd,,,AZ,85014,763942,33.5261400630063,-112.04232161346367
182,Indiana,,,,AZ,85008,898609,33.60526888269868,-112.22078611599439
41,4th,Blvd,,,AZ,85015,600303,33.630721821503315,-112.34360569626625
447,3rd,,,,AZ,85014,319629,33.456492912589795,-112.1520653099907
45,2nd,,,,AZ,85007,492518,33.47503900609258,-112.00670031807688
612,1st,Pl,,,AZ,85016,208081,33.647305686233814,-111.9956698319693
265,Page,,8,Phoenix,AZ,85016,865775,33.57195927203124,-112.32268505956952
482,7th,,,,AZ,85015,987011,33.63189808670904,-112.11539510481619
60,Texas,,,,AZ,85014,873541,33.62864044890358,-112.14890242327398
223,Turk,Pl,,,AZ,85015,494936,33.539138575562006,-112.15523094485602
640,Texas,,,,AZ,85009,615246,33.547124309106444,-112.04153127397409
442,1st,,,,AZ,85012,705162,33.42864113353858,-112.16469637158791
670,7th,Pl,,,AZ,85008,136820,33.562087536790706,-112.27632655722726
749,Franklin,,,,AZ,85016,777209,33.47850017909846,-112.04190259202687
219,Blake,,,,AZ,85012,206063,33.430094390869996,-112.0352744204804
902,Wall,,,,AZ,85019,569907,33.42981804725467,-112.09487507553014
527,5th,,,Gilbert,AZ,85020,54504,33.41494382452915,-112.24885537349306
103,4th,Ave,,,AZ,85017,910236,33.49848356393264,-111.9426304154724
373,6th,Rd,,,AZ,85019,772647,33.57456652825799,-112.02502313982525
926,Post,,,,AZ,85021,53169,33.63706178364209,-112.02807274424923
986,4th,,33,,AZ,85016,457794,33.411435770310575,-112.17797403612715
302,4th,,,,AZ,85007,733807,33.545991753712464,-112.29924813502436
523,9th,Way,,,AZ,85023,758653,33.5019266552012,-112.02436687045183
555,9th,,,,AZ,85014,133574,33.67907059039301,-112.06570463948799
426,Indiana,,,,AZ,85007,924536,33.59580293447043,-111.96561111128892
386,Walnut,,,,AZ,85009,849859,33.62841702912582,-111.9017675484972
53,7th,,,,AZ,85012,624928,33.547728025948,-112.1039148452248
577,Post,Way,,,AZ,85022,289777,33.542672438014215,-111.96864202663014
804,Blake,,,Glendale,AZ,85018,247501,33.443872647868844,-111.9921806984661
772,Mission,Pl,,,AZ,85019,613949,33.4531498626344,-111.9969409223841
461,7th,Blvd,,,AZ,85012,799832,33.541857841100786,-111.99852490733515
866,Franklin,,,,AZ,85009,86784,33.5346256899358,-112.00152612861855
970,Page,,28,,AZ,85007,213266,33.49349800516749,-112.24347188014244
55,4th,,,,AZ,85018,698242,33.411722782984995,-112.12273020895447
576,5th,,,,AZ,85017,812437,33.55883197396026,-112.2740869525171
743,Geary,,,,AZ,85015,347300,33.63796867263995,-112.33477445454515
362,Euclid,,,,AZ,85007,568021,33.424353527449156,-112.1285778779118
290,Wall,,,,AZ,85017,593922,33.451855305477864,-112.01238400809454
84,Mission,,,,AZ,85019,470329,33.44645573569982,-112.1971949794274
202,Bush,,,,AZ,85017,731501,33.638686538005935,-112.14889148126873
441,Geary,,,,AZ,85009,286912,33.52820995527945,-112.127441587791
838,Sutter,,,,AZ,85018,333716,33.41605122056419,-112.24466772224102
990,8th,,,,AZ,85020,393395,33.44450640444537,-111.93110478738124
426,Indiana,,,Gilbert,AZ,85007,682165,33.59620634816446,-111.96569093179474
946,Blake,Trl,,,AZ,85016,235688,33.67225085776621,-112.18620294541384
286,Post,,33,,AZ,85013,618990,33.53988677874534,-112.32315775354839
876,Pine,Pl,3,,AZ,85019,391513,33.42678999002034,-112.00983393800843
301,7th,,,,AZ,85009,383702,33.41095350015767,-112.13298826216945
407,Franklin,,,,AZ,85013,974042,33.46058435260881,-112.17596999545414
627,Geary,,,,AZ,85022,930853,33.48149733885321,-111.99185188905842
877,5th,,,,AZ,85022,595296,33.60453473814422,-112.21723759605833
973,Texas,,,,AZ,85012,456314,33.49107440057829,-112.00763279286345
302,4th,Way,,,AZ,85007,132593,33.54571653292332,-112.2999021464087
815,Blake,,,,AZ,85015,409181,33.66565769545202,-111.8943698054793
261,9th,,,,AZ,85010,306559,33.663244570998444,-111.89958896574748
713,1st,,,,AZ,85022,916554,33.52837702367892,-111.92076543543425
697,Sutter,,,,AZ,85012,337582,33.49714734212989,-111.9038813239222
15,3rd,,,,AZ,85015,284525,33.616690004112144,-111.8706338862215
34,7th,,,,AZ,85019,429142,33.56294156101946,-112.32585102158716
165,Turk,,18,,AZ,85012,910092,33.659968441130765,-111.88782397221321
411,Post,,,,AZ,85008,153160,33.534794025612214,-112.33373761120005
621,Franklin,,,,AZ,85011,807484,33.42471971639842,-112.3323113841015
608,3rd,,,,AZ,85015,508141,33.409876989641745,-112.14749504411229
242,Turk,Trl,,,AZ,85016,745399,33.63585939852967,-112.26728532493989
911,Page,,27,,AZ,85010,12962,33.49698078743384,-112.06198099871202
721,Indiana,,,,AZ,85018,423069,33.62366039301489,-111.88437271869657
643,1st,,,Tempe,AZ,85015,507534,33.60515203746817,-112.06609797556555
330,Blake,,,,AZ,85007,537781,33.44085406926789,-111.94164191115232
697,Sutter,,,,AZ,85012,105806,33.4969411109969,-111.9033839692601
970,Turk,,,,AZ,85014,832732,33.42240773948869,-112.23375259127387
996,Geary,,,,AZ,85012,840562,33.40965855555366,-112.33440107393767
412,Franklin,,,,AZ,85023,356713,33.449520366867134,-111.91282649839208
700,9th,,,,AZ,85023,281266,33.63848497953442,-112.14782787597626
980,6th,,,,AZ,85011,445962,33.636022983536925,-112.26395795619705
67,Post,,27,,AZ,85013,445031,33.445545979444994,-112.0548331867448
532,Franklin,,,,AZ,85023,820966,33.52044911202785,-111.91918429319719
978,Post,,,,AZ,85015,834271,33.643479443635144,-111.88115764918618
452,California,,11,,AZ,85021,698190,33.54315211149163,-112.11063577921843
723,Turk,,,,AZ,85014,511505,33.47001120160253,-112.18601073000711
419,7th,,,,AZ,85014,324240,33.59826072820955,-112.23694492033157
206,8th,,,,AZ,85021,902840,33.47540362526,-112.3286459490919
361,8th,St,,,AZ,85017,495765,33.559558135404856,-111.93299927121028
155,Mission,Cir,,,AZ,85019,684355,33.600330112888415,-111.98879841838345
781,Geary,Cir,,,AZ,85023,488714,33.51612311247002,-112.17851156650713
429,7th,,,,AZ,85011,408410,33.44750419062891,-112.11851703316975
163,5th,,,,AZ,85018,426514,33.45863104184886,-112.33241056686346
839,Franklin,Cir,,,AZ,85009,44836,33.65476567015109,-112.30882125093171
974,7th,,,,AZ,85018,974904,33.64746588023919,-111.87822671957369
113,2nd,Wl,,,AZ,85012,734358,33.65976754216577,-112.27377088506829
666,Texas,,,,AZ,85012,953178,33.419341123328486,-112.19608638635678
343,Texas,Cir,,,AZ,85019,936978,33.60032231180855,-112.16593751879665
396,Bush,,,,AZ,85018,539171,33.449149524808064,-112.06891240426651
371,5th,Trl,,,AZ,85007,578567,33.62861586912884,-112.05122723743906
269,California,,,,AZ,85022,86115,33.56262080854198,-112.00106656239268
61,Blake,Pl,,,AZ,85011,396217,33.491168292007735,-112.25478894095009
227,Wall,Dr,,,AZ,85007,248564,33.458073275701764,-111.97981139601646
700,5th,,,,AZ,85014,188723,33.611928734665085,-112.03837031010917
761,Pine,Way,,,AZ,85016,467900,33.6367816718717,-111.95338893369097
689,Mission,,,,AZ,85009,692383,33.58313677950883,-111.87167212304908
452,California,,11,,AZ,85021,521658,33.543955070837995,-112.11054759860482
764,8th,,,,AZ,85007,185056,33.401794308965684,-112.09891819119751
626,Bush,,,,AZ,85007,799494,33.437458613122004,-112.1658002791525
440,Indiana,,,,AZ,85020,110937,33.51996254912429,-112.16561543333563
80,4th,,,,AZ,85009,947643,33.59947365576685,-112.3234846570901
123,Mission,,,,AZ,85022,881528,33.56097842543889,-112.31798792696293
272,6th,,,,AZ,85018,419344,33.5668837828859,-111.96456652249194
639,Texas,,,Mesa,AZ,85018,982803,33.61015484671041,-112.12321874067032
702,Page,Ave,,,AZ,85015,642427,33.466355838112136,-112.26663289384393
919,9th,,,,AZ,85016,708051,33.49251615117001,-112.33774814903622
424,Blake,Ave,,,AZ,85011,931780,33.60311291137198,-112.33869338205342
511,California,Dr,,,AZ,85023,270785,33.40059771377628,-112.03221908577638
181,Post,,,,AZ,85021,190021,33.629240783271406,-112.31121228726359
129,9th,,,,AZ,85008,398445,33.48799542735025,-112.01104651349229
193,Turk,St,,,AZ,85012,93869,33.594104783293766,-112.07695632653673
262,Blake,,,,AZ,85010,138620,33.58873442149607,-112.24969317009293
729,Geary,Way,,,AZ,85015,238916,33.65368624503545,-112.1725822298203
359,Geary,,,Mesa,AZ,85011,939909,33.506614847708235,-112.30133570809173
370,Pine,Way,,,AZ,85020,631033,33.66586485788962,-112.12200243064459
946,9th,,,,AZ,85008,292710,33.5695291554305,-112.03749332701558
706,Blake,,,,AZ,85012,411866,33.54004394230856,-112.3098311124297
677,Wall,Cir,,,AZ,85010,747915,33.60072603716963,-112.34083462603758
77,Franklin,,,,AZ,85014,974073,33.52031974995847,-112.01656157284252
567,7th,,,,AZ,85014,410487,33.46498477914488,-111.9872156350995
210,3rd,,21,,AZ,85019,259168,33.48544989197885,-112.32218974365487
309,1st,Trl,,,AZ,85015,855334,33.649968838820364,-112.22400487167812
847,7th,Dr,,,AZ,85019,834823,33.52722410800576,-112.24589279839738
852,Blake,,,,AZ,85022,377519,33.42229986892221,-111.97596663583462
558,Page,,,,AZ,85021,936118,33.420338138831184,-111.91273694564448
475,6th,,,,AZ,85014,488829,33.42770071312369,-112.2284311554727
710,Euclid,,,Phoenix,AZ,85007,661606,33.49856195344687,-111.97214633464687
250,2nd,,,,AZ,85016,181917,33.657357467856606,-112.0090911996115
874,California,,,,AZ,85017,808073,33.62507255839056,-112.14762688512826
818,Blake,,,,AZ,85014,493642,33.51089805124345,-112.2672270758967
904,2nd,Way,,,AZ,85014,138232,33.477984606983554,-112.30465082439669
189,3rd,,,,AZ,85013,816389,33.5303966389372,-111.9496879525203
735,9th,,,,AZ,85021,709353,33.65304676105483,-111.9623635840449
943,Pine,,,,AZ,85023,121939,33.407603843172026,-112.25241912129326
610,8th,,,,AZ,85010,160143,33.6606897770337,-112.10055152896885
889,Texas,,,Mesa,AZ,85017,996992,33.45018668536652,-111.97689130547715
221,Bush,Wl,,,AZ,85007,758954,33.45051082991603,-111.97073102734515
636,Bush,Dr,,,AZ,85015,44069,33.419039635350984,-112.15907527950505
455,6th,,,,AZ,85007,810301,33.46104918870731,-112.29507244751493
602,7th,,,,AZ,85019,313015,33.679051523766994,-112.2390119785981
451,5th,,,,AZ,85014,631208,33.56422613909053,-112.28846161377652
336,7th,,,,AZ,85008,287888,33.416029308393924,-111.9652512350434
865,Sutter,,,,AZ,85023,207543,33.494021099997084,-112.24484281703648
936,8th,Dr,,,AZ,85009,211849,33.61061666985535,-111.88586469845058
865,Blake,,,,AZ,85019,949353,33.40800866451897,-112.2989858735775
624,9th,,,,AZ,85023,530988,33.48753288039186,-112.08010199668887
491,3rd,,,,AZ,85022,847647,33.61537102714289,-112.13288264141808
363,3rd,,,,AZ,85020,738130,33.518658498169295,-111.95778887776207
524,6th,Blvd,,,AZ,85019,155681,33.612846974805294,-112.01156342814278
627,Geary,Rd,,,AZ,85022,372264,33.481915867217964,-111.99167041781686
512,Pine,,,,AZ,85008,852961,33.620740857378,-112.14757779416531
369,8th,,,,AZ,85016,390625,33.67923506126494,-112.03272590823882
717,Euclid,Way,38,,AZ,85017,335560,33.47068941872883,-111.98885276969294
749,Franklin,,,,AZ,85016,183878,33.47790056299478,-112.04194734150641
642,Franklin,Way,,,AZ,85012,376659,33.55633726430372,-112.1316543383675
634,Bush,,,,AZ,85014,756525,33.6545733169453,-111.89520750844798
618,8th,,,,AZ,85019,837529,33.51971404054326,-112.0981618047774
970,Euclid,,,,AZ,85011,998054,33.50583614834619,-112.25345419631029
301,Texas,Pl,,,AZ,85014,864949,33.420526886005135,-112.19933060819552
369,8th,,,,AZ,85016,401353,33.67918782841139,-112.03251999237578
492,9th,,,,AZ,85016,104881,33.57092160107854,-112.11003222723225
931,2nd,,,,AZ,85022,229077,33.661829335250786,-111.97100452398992
235,3rd,,,,AZ,85015,185686,33.53558315022403,-112.15978023019656
362,2nd,Blvd,,,AZ,85022,362592,33.61905714230477,-112.22702241024008
250,Blake,Wl,,,AZ,85023,205616,33.53110494136233,-112.29049166225066
789,Geary,Rd,,,AZ,85020,406249,33.64545275156454,-112.13777067605729
745,Euclid,,,,AZ,85015,942067,33.49185308380326,-111.99186668697256
489,9th,,,,AZ,85021,21279,33.52487737983013,-112.3031066258319
836,Pine,,,,AZ,85017,51805,33.5334777711199,-112.13058407578053
143,4th,,,,AZ,85009,554209,33.47241240715121,-112.06266663660956
634,Walnut,,,,AZ,85013,323326,33.58181272597663,-111.93926766167007
852,Blake,Trl,,,AZ,85022,321374,33.42156671559971,-111.97578679264545
758,3rd,Ave,,,AZ,85012,709875,33.624141101609325,-112.2195700045335
172,Post,,,,AZ,85014,333923,33.44632355813056,-112.11909833306534
54,Walnut,,,,AZ,85007,892632,33.5210733673713,-112.09598793962076
492,9th,,,,AZ,85016,854403,33.57095724466103,-112.10934172171866
888,Franklin,,,,AZ,85016,993486,33.42796241339255,-112.10930536062257
941,Franklin,,,,AZ,85023,430729,33.51984466226297,-112.03334848685581
104,California,,,,AZ,85012,59698,33.616635455628085,-112.23565907765456
876,Pine,,3,,AZ,85019,754559,33.42719237993014,-112.00924022745369
976,Blake,,,,AZ,85010,663859,33.41745913844768,-111.90582274440361
407,5th,,,,AZ,85007,225703,33.57591970841328,-111.91644701104555
567,Turk,Dr,,,AZ,85022,943540,33.59003869480675,-112.2567487256303
618,1st,,,,AZ,85021,575330,33.619493254163125,-112.20079952277143
640,Post,,,,AZ,85016,99524,33.67464027748218,-112.02073751276957
912,8th,Wl,,,AZ,85019,679019,33.50506478114621,-112.00464076994407
957,Indiana,,,,AZ,85009,152799,33.52079737230048,-112.01657554481969
462,Walnut,,,,AZ,85017,688859,33.44204679917063,-111.89941809555661
789,Geary,Rd,,,AZ,85020,704956,33.64579704643446,-112.13781264997021
111,4th,,,,AZ,85012,542747,33.51150087670663,-111.98988638945913
543,Post,,,,AZ,85014,351331,33.60633199693218,-112.15933240450715
77,Walnut,,,,AZ,85014,117462,33.58150879406665,-112.02457844936791
72,8th,,,,AZ,85020,301945,33.463418774323955,-112.05663717961232
530,Walnut,Trl,,,AZ,85013,829374,33.40148238816034,-112.0920916271263
36,Indiana,Ave,,,AZ,85012,885209,33.500291596033634,-111.9966978796872
880,Pine,Way,,,AZ,85016,848465,33.401850373834655,-112.08230205544129
371,5th,,,,AZ,85007,633878,33.62851173720097,-112.05128212848861
728,Pine,,,,AZ,85014,169432,33.61700293785201,-112.10454713356286
41,4th,,,,AZ,85015,539863,33.63060510026955,-112.34374734803804
851,Indiana,,,,AZ,85008,22608,33.435946710299774,-112.32133107803034
39,Franklin,,,,AZ,85007,166955,33.60569395489254,-112.12908466486451
523,4th,,,Scottsdale,AZ,85016,694042,33.445446448964816,-111.89279354908787
628,California,,,,AZ,85022,290308,33.67782656782534,-112.17238676365086
221,Walnut,,,,AZ,85015,983369,33.67339278362374,-111.89403048916849
56,2nd,,14,,AZ,85018,416310,33.61974759021902,-112.34511231483117
936,Turk,,,,AZ,85015,720107,33.53737884301974,-111.9268260047605
241,Indiana,,,,AZ,85023,131108,33.64425712456497,-111.97205717469885
819,Mission,Pl,,,AZ,85011,165705,33.485482940762886,-112.132883279177
25,California,,,,AZ,85023,761234,33.49228287326439,-112.02409927602878
674,8th,,,,AZ,85019,469287,33.42959184368824,-112.1217066847067
846,4th,Trl,,,AZ,85014,940636,33.52765351587086,-112.21119743653071
221,Walnut,,,,AZ,85015,728376,33.67337886745121,-111.89393273812577
11,1st,,,,AZ,85017,859702,33.65845195129423,-112.231326958889
296,Page,,,,AZ,85011,649739,33.55834722584554,-112.16210991391385
473,9th,,,,AZ,85019,260873,33.56611739889307,-112.13509959375926
477,Euclid,,,,AZ,85021,638141,33.46068953404439,-111.91216753938363
717,Franklin,,,,AZ,85017,36118,33.42111142874185,-111.9837204795479
505,Page,,,,AZ,85013,530849,33.621422178464194,-112.04389521847021
615,Sutter,Way,,,AZ,85011,162923,33.45347368361314,-112.2815565964708
176,5th,,,,AZ,85007,165418,33.411400949807756,-112.32471709655944
15,Blake,Ave,36,,AZ,85011,168910,33.41558562408413,-111.89603301043833
973,Texas,Way,,,AZ,85012,236375,33.49066495094866,-112.00798054379783
92,Turk,Pl,,,AZ,85010,877770,33.55336430886167,-111.98244191342508
370,Pine,,,,AZ,85020,328530,33.6665767919256,-112.12210524551567
865,1st,,,,AZ,85019,5144,33.56411676731718,-112.06489099981006
31,Page,,,,AZ,85014,511562,33.47689313923941,-112.14910876476758
814,9th,,,,AZ,85022,387092,33.47733394663097,-112.04556410803023
376,Pine,,,,AZ,85012,403211,33.64670288789694,-112.04410361658685
356,Texas,,,,AZ,85017,12854,33.55065216464467,-112.21262989008945
227,Sutter,,,,AZ,85007,175974,33.399894665600456,-111.91519427645026
128,6th,,38,,AZ,85021,204401,33.422536002492734,-112.25032822965626
